"","id","group","clicks","lifetime","country","browser","date"
"34",34,1,10,13.09,"China","Chrome",2019-01-07 21:19:03
"35",35,1,8,23.1,"India","Opera",2019-09-28 13:00:36
"36",36,0,14,30,"India","Opera",2019-11-11 02:48:45
"37",37,1,5,13.09,"India","Chrome",2019-12-04 00:28:33
"38",38,1,4,15.4,"China","Mozilla",2019-05-19 07:36:11
"39",39,1,4,16.94,"India","Opera",2019-10-22 18:05:21
"40",40,1,7,30.8,"China","Opera",2019-09-15 00:29:14
"41",41,0,17,32,"China","Safari",2019-04-15 12:59:54
"42",42,1,7,16.94,"India","Safari",2019-12-17 21:42:11
"43",43,0,10,17,"India","Chrome",2019-05-20 14:44:54
"44",44,1,7,23.1,"France","Chrome",2019-02-02 04:48:18
"45",45,0,10,37,"United Kingdom","Safari",2019-06-26 20:00:17
"46",46,0,12,25,"China","Chrome",2019-07-01 07:14:12
"47",47,1,7,13.09,"China","Safari",2019-09-19 12:48:17
"48",48,0,17,35,"India","Safari",2019-08-03 06:12:28
"49",49,1,5,19.25,"China","Safari",2019-03-01 08:15:34
"50",50,1,4,19.25,"United Kingdom","Safari",2019-01-12 08:36:57
"51",51,0,8,22,"Italy","Thor",2019-07-12 12:47:09
"52",52,1,7,15.4,"India","Opera",2019-07-18 00:00:55
"53",53,1,6,32.34,"India","Safari",2019-09-04 14:58:42
"54",54,1,9,16.94,"United States","Safari",2019-11-09 23:20:25
"55",55,1,4,20.79,"United States","Opera",2019-12-18 11:09:58
"56",56,0,8,17,"China","Internet Explorer",2019-02-20 09:29:22
"57",57,1,8,13.09,"India","Safari",2019-08-06 17:11:07
"58",58,1,4,15.4,"United States","Safari",2019-05-24 14:08:05
"59",59,1,6,15.4,"India","Safari",2019-08-17 01:42:14
"60",60,1,8,28.49,"France","Mozilla",2019-03-28 14:18:34
"61",61,0,7,32,"Italy","Chrome",2019-02-01 16:56:28
"62",62,1,7,7.7,"United States","Safari",2019-04-30 10:31:31
"63",63,1,8,11.55,"Italy","Chrome",2019-01-27 12:22:20
"64",64,1,10,3.85,"India","Internet Explorer",2019-03-29 13:39:36
"65",65,1,10,24.64,"Spain","Opera",2019-11-25 06:11:03
"66",66,1,2,19.25,"Spain","Opera",2019-07-09 05:28:01
"67",67,0,17,25,"India","Safari",2019-06-16 17:10:28
"68",68,0,8,20,"India","Opera",2019-06-22 19:46:10
"69",69,0,12,37,"France","Safari",2019-10-23 16:05:55
"70",70,1,4,20.79,"India","Safari",2019-08-29 00:10:42
"71",71,1,8,16.94,"France","Chrome",2019-07-19 10:02:53
"72",72,1,4,16.94,"United States","Internet Explorer",2019-12-30 12:23:42
"73",73,1,14,26.95,"United Kingdom","Safari",2019-08-28 13:20:32
"74",74,0,14,25,"United Kingdom","Chrome",2019-09-06 22:34:28
"75",75,0,14,32,"Italy","Safari",2019-03-04 14:49:49
"76",76,1,4,11.55,"India","Chrome",2019-08-01 20:36:09
"77",77,1,2,19.25,"United States","Safari",2019-10-25 04:19:57
"78",78,1,5,16.94,"China","Chrome",2019-02-03 01:37:29
"79",79,0,8,22,"India","Chrome",2019-03-01 06:50:23
"80",80,0,10,27,"Italy","Safari",2019-11-26 18:03:07
"81",81,1,4,13.09,"Indonesia","Chrome",2019-05-05 09:57:48
"82",82,1,4,19.25,"China","Safari",2019-11-20 05:40:55
"83",83,1,4,15.4,"France","Chrome",2019-07-20 23:59:39
"84",84,1,12,28.49,"China","Safari",2019-01-13 17:43:05
"85",85,1,8,11.55,"India","Safari",2019-06-11 20:41:39
"86",86,0,12,25,"India","Safari",2019-12-01 08:48:24
"87",87,1,10,23.1,"Italy","Opera",2019-06-22 06:22:06
"88",88,1,6,23.1,"India","Safari",2019-01-25 03:52:23
"89",89,1,6,16.94,"France","Safari",2019-04-20 15:18:47
"90",90,0,8,17,"India","Thor",2019-05-15 04:27:31
"91",91,1,8,15.4,"United States","Chrome",2019-03-22 11:20:02
"92",92,1,8,23.1,"India","Opera",2019-06-03 02:52:38
"93",93,0,14,17,"Indonesia","Safari",2019-01-19 17:33:21
"94",94,1,6,15.4,"India","Safari",2019-08-06 17:15:19
"95",95,1,10,20.79,"Italy","Mozilla",2019-01-29 19:33:26
"96",96,0,12,22,"China","Opera",2019-07-15 20:18:13
"97",97,1,8,23.1,"China","Chrome",2019-01-11 21:29:30
"98",98,1,6,24.64,"India","Opera",2019-02-11 02:27:21
"99",99,1,7,16.94,"India","Safari",2019-06-13 01:10:49
"100",100,1,10,28.49,"India","Safari",2019-05-05 00:14:41
"101",101,0,10,15,"India","Safari",2019-08-27 14:21:32
"102",102,1,5,5.39,"India","Safari",2019-09-23 11:16:25
"103",103,0,12,42,"United States","Opera",2019-03-02 19:19:04
"104",104,1,6,34.65,"Italy","Safari",2019-03-15 16:25:15
"105",105,0,14,32,"Italy","Chrome",2019-01-25 09:28:55
"106",106,1,6,24.64,"China","Chrome",2019-09-15 12:28:22
"107",107,0,7,30,"China","Safari",2019-02-12 08:24:36
"108",108,1,6,20.79,"India","Internet Explorer",2019-05-17 16:30:58
"109",109,0,10,7,"China","Mozilla",2019-08-20 05:19:36
"110",110,0,7,15,"United States","Chrome",2019-12-06 21:14:31
"111",111,1,2,30.8,"India","Safari",2019-05-27 23:28:14
"112",112,0,7,12,"Italy","Opera",2019-10-04 01:06:50
"113",113,1,10,15.4,"China","Thor",2019-08-18 05:19:51
"114",114,1,4,20.79,"Italy","Safari",2019-04-14 06:49:00
"115",115,1,9,24.64,"India","Chrome",2019-10-14 15:18:39
"116",116,1,5,24.64,"India","Safari",2019-01-19 10:53:03
"117",117,1,7,23.1,"Indonesia","Chrome",2019-10-26 06:59:26
"118",118,1,4,13.09,"Indonesia","Safari",2019-10-01 13:38:18
"119",119,1,6,23.1,"China","Safari",2019-12-08 18:52:35
"120",120,1,8,24.64,"United States","Thor",2019-07-24 09:04:36
"121",121,1,8,7.7,"India","Safari",2019-10-14 22:18:57
"122",122,1,8,23.1,"France","Mozilla",2019-07-11 03:29:31
"123",123,1,6,16.94,"Spain","Safari",2019-05-27 16:22:27
"124",124,1,6,28.49,"China","Chrome",2019-07-02 23:37:26
"125",125,1,4,19.25,"India","Safari",2019-10-30 04:44:24
"126",126,1,6,11.55,"India","Safari",2019-05-06 08:16:22
"127",127,1,2,20.79,"China","Thor",2019-09-23 10:27:16
"128",128,0,15,25,"Italy","Mozilla",2019-06-19 17:03:48
"129",129,1,4,19.25,"Spain","Opera",2019-03-24 22:31:41
"130",130,0,12,37,"India","Safari",2019-11-12 19:27:02
"131",131,1,8,20.79,"India","Chrome",2019-08-02 19:37:39
"132",132,1,8,13.09,"Italy","Chrome",2019-03-12 05:50:46
"133",133,0,10,22,"France","Safari",2019-06-05 11:36:19
"134",134,1,9,24.64,"China","Safari",2019-12-28 17:25:06
"135",135,1,4,19.25,"United States","Opera",2019-06-11 13:41:21
"136",136,0,7,30,"India","Thor",2019-03-31 05:21:43
"137",137,0,8,32,"India","Safari",2019-05-15 08:59:31
"138",138,1,7,11.55,"United States","Safari",2019-08-14 06:22:13
"139",139,1,2,34.65,"United States","Chrome",2019-04-05 15:51:27
"140",140,1,7,24.64,"France","Safari",2019-09-25 22:17:44
"141",141,1,7,23.1,"India","Safari",2019-01-15 22:11:55
"142",142,1,5,19.25,"China","Opera",2019-11-06 21:59:18
"143",143,0,5,42,"India","Safari",2019-09-23 08:02:39
"144",144,0,8,20,"India","Chrome",2019-12-18 17:15:37
"145",145,1,5,15.4,"United Kingdom","Thor",2019-10-12 08:47:42
"146",146,1,4,19.25,"China","Chrome",2019-01-23 05:09:09
"147",147,0,7,25,"France","Chrome",2019-07-11 08:24:02
"148",148,1,6,16.94,"United States","Internet Explorer",2019-12-22 15:54:31
"149",149,1,6,26.95,"India","Chrome",2019-01-03 14:33:19
"150",150,1,8,15.4,"Spain","Safari",2019-11-23 09:30:04
"151",151,0,7,35,"China","Safari",2019-11-29 13:22:33
"152",152,1,4,24.64,"India","Safari",2019-01-19 20:51:58
"153",153,0,17,10,"India","Chrome",2019-03-20 03:56:23
"154",154,1,8,16.94,"India","Chrome",2019-11-26 21:37:20
"155",155,1,8,15.4,"China","Opera",2019-06-19 17:35:06
"156",156,1,8,23.1,"Italy","Safari",2019-03-10 10:40:05
"157",157,1,5,15.4,"India","Safari",2019-04-17 13:19:36
"158",158,1,8,19.25,"India","Chrome",2019-02-17 04:50:04
"159",159,1,12,16.94,"United Kingdom","Chrome",2019-03-27 09:04:39
"160",160,1,8,20.79,"India","Chrome",2019-05-13 15:50:49
"161",161,1,6,24.64,"China","Internet Explorer",2019-09-24 09:37:30
"162",162,1,5,16.94,"United Kingdom","Chrome",2019-04-23 09:32:15
"163",163,1,5,32.34,"United States","Thor",2019-04-02 10:27:36
"164",164,1,4,20.79,"United Kingdom","Opera",2019-09-14 02:19:31
"165",165,1,7,19.25,"Indonesia","Safari",2019-07-22 23:22:29
"166",166,0,7,25,"China","Chrome",2019-07-26 08:04:20
"167",167,1,10,16.94,"India","Chrome",2019-09-02 10:38:38
"168",168,1,5,15.4,"Indonesia","Safari",2019-07-18 11:27:23
"169",169,1,10,24.64,"China","Opera",2019-06-21 09:53:43
"170",170,1,6,32.34,"India","Internet Explorer",2019-08-30 09:43:57
"171",171,1,4,15.4,"China","Safari",2019-07-31 12:47:11
"172",172,1,8,7.7,"India","Opera",2019-03-31 02:54:15
"173",173,1,6,15.4,"China","Chrome",2019-04-29 03:03:43
"174",174,1,6,20.79,"France","Chrome",2019-01-31 08:12:56
"175",175,1,8,20.79,"China","Opera",2019-08-02 16:49:48
"176",176,0,8,42,"India","Safari",2019-08-07 05:05:19
"177",177,1,8,16.94,"India","Safari",2019-03-21 09:54:37
"178",178,1,10,20.79,"United Kingdom","Safari",2019-09-14 04:44:39
"179",179,1,11,13.09,"India","Opera",2019-04-22 22:19:32
"180",180,1,5,23.1,"India","Chrome",2019-09-24 15:10:38
"181",181,1,4,13.09,"Spain","Chrome",2019-08-02 00:24:40
"182",182,0,10,17,"Spain","Opera",2019-02-02 04:50:58
"183",183,1,4,16.94,"India","Chrome",2019-01-02 20:01:26
"184",184,0,3,27,"India","Chrome",2019-08-15 21:04:31
"185",185,1,8,9.24,"India","Safari",2019-04-02 20:51:13
"186",186,0,12,22,"Germany","Chrome",2019-05-27 07:45:14
"187",187,1,8,24.64,"Italy","Safari",2019-06-20 09:23:02
"188",188,1,8,13.09,"India","Chrome",2019-01-05 12:59:03
"189",189,0,7,27,"India","Safari",2019-04-02 05:45:40
"190",190,1,6,28.49,"India","Thor",2019-03-20 16:52:55
"191",191,0,10,27,"India","Chrome",2019-09-29 02:14:57
"192",192,1,4,30.8,"Italy","Chrome",2019-03-06 05:14:21
"193",193,1,8,28.49,"India","Chrome",2019-05-19 05:31:01
"194",194,1,10,11.55,"China","Mozilla",2019-02-01 16:59:16
"195",195,1,4,23.1,"India","Chrome",2019-06-03 12:31:41
"196",196,1,8,19.25,"India","Chrome",2019-12-28 10:10:12
"197",197,1,3,16.94,"Italy","Internet Explorer",2019-02-18 19:57:29
"198",198,0,7,15,"United States","Chrome",2019-10-31 21:27:25
"199",199,0,7,35,"India","Safari",2019-03-16 18:20:56
"200",200,0,3,25,"India","Opera",2019-03-01 19:46:03
"201",201,1,6,16.94,"China","Opera",2019-11-06 06:22:12
"202",202,1,5,24.64,"Indonesia","Safari",2019-08-05 00:59:59
"203",203,1,4,30.8,"United Kingdom","Safari",2019-09-26 09:05:57
"204",204,0,23,42,"United Kingdom","Safari",2019-12-12 09:13:32
"205",205,0,7,20,"India","Safari",2019-11-22 23:18:38
"206",206,1,8,15.4,"India","Internet Explorer",2019-04-13 00:38:29
"207",207,1,6,16.94,"India","Internet Explorer",2019-08-07 14:05:00
"208",208,1,4,9.24,"India","Opera",2019-05-06 18:09:24
"209",209,0,12,12,"Spain","Safari",2019-05-25 05:27:01
"210",210,0,7,27,"China","Chrome",2019-03-18 15:49:11
"211",211,1,6,23.1,"China","Safari",2019-02-15 06:20:30
"212",212,1,7,16.94,"India","Chrome",2019-09-06 11:03:41
"213",213,0,15,25,"United States","Chrome",2019-10-31 05:35:54
"214",214,0,15,25,"Spain","Chrome",2019-04-05 01:47:45
"215",215,0,12,10,"India","Chrome",2019-03-05 09:22:13
"216",216,1,6,26.95,"China","Safari",2019-04-19 05:41:42
"217",217,1,7,34.65,"Italy","Mozilla",2019-05-23 15:28:37
"218",218,1,4,24.64,"France","Chrome",2019-03-05 14:02:17
"219",219,1,4,19.25,"India","Chrome",2019-02-26 09:35:10
"220",220,0,5,12,"Italy","Mozilla",2019-11-15 21:08:02
"221",221,0,14,20,"India","Chrome",2019-07-20 09:43:46
"222",222,1,6,15.4,"Spain","Chrome",2019-07-08 15:17:41
"223",223,1,12,16.94,"India","Opera",2019-10-19 16:42:01
"224",224,1,4,16.94,"India","Safari",2019-04-20 01:26:19
"225",225,1,8,23.1,"India","Chrome",2019-10-10 06:24:37
"226",226,1,8,9.24,"United Kingdom","Chrome",2019-06-02 15:28:20
"227",227,1,6,13.09,"India","Chrome",2019-01-06 01:22:21
"228",228,1,7,34.65,"China","Safari",2019-01-18 19:30:07
"229",229,0,12,15,"India","Chrome",2019-09-11 21:49:58
"230",230,1,6,16.94,"China","Safari",2019-12-22 08:54:17
"231",231,1,8,16.94,"China","Chrome",2019-01-30 14:38:34
"232",232,1,12,20.79,"United States","Chrome",2019-04-28 14:47:37
"233",233,1,4,16.94,"China","Chrome",2019-11-02 13:12:46
"234",234,1,8,15.4,"China","Chrome",2019-01-06 06:41:50
"235",235,1,5,19.25,"Italy","Safari",2019-06-22 21:48:23
"236",236,1,7,11.55,"India","Opera",2019-04-11 05:56:59
"237",237,1,6,24.64,"China","Opera",2019-06-14 13:23:49
"238",238,1,6,30.8,"India","Thor",2019-08-24 19:49:16
"239",239,1,7,26.95,"India","Chrome",2019-01-26 12:08:52
"240",240,1,7,24.64,"China","Chrome",2019-02-08 04:51:08
"241",241,1,10,20.79,"China","Safari",2019-11-05 23:02:46
"242",242,1,6,15.4,"India","Internet Explorer",2019-02-11 10:41:28
"243",243,1,4,9.24,"India","Chrome",2019-07-25 15:17:21
"244",244,1,6,16.94,"Italy","Thor",2019-10-09 11:48:48
"245",245,1,6,20.79,"India","Safari",2019-01-20 15:14:31
"246",246,1,3,5.39,"Italy","Chrome",2019-12-10 13:52:38
"247",247,1,8,20.79,"Italy","Chrome",2019-11-26 03:03:45
"248",248,1,6,11.55,"India","Chrome",2019-06-12 15:17:49
"249",249,1,8,36.19,"India","Chrome",2019-06-11 04:48:23
"250",250,1,5,15.4,"United States","Chrome",2019-01-13 13:03:02
"251",251,1,3,16.94,"China","Opera",2019-08-06 09:30:43
"252",252,1,10,26.95,"China","Opera",2019-12-21 13:00:30
"253",253,1,4,26.95,"India","Safari",2019-10-02 06:02:09
"254",254,1,4,13.09,"United States","Thor",2019-12-28 09:27:39
"255",255,1,7,20.79,"Italy","Opera",2019-09-17 03:08:57
"256",256,1,8,15.4,"Germany","Chrome",2019-07-05 09:34:12
"257",257,1,6,13.09,"Indonesia","Chrome",2019-02-28 02:41:55
"258",258,0,10,20,"India","Safari",2019-11-02 07:45:05
"259",259,1,4,9.24,"United States","Opera",2019-07-03 01:01:48
"260",260,1,9,15.4,"India","Mozilla",2019-03-11 04:31:36
"261",261,1,5,15.4,"China","Thor",2019-06-04 10:53:36
"262",262,1,6,30.8,"China","Opera",2019-09-15 22:56:40
"263",263,0,14,27,"China","Thor",2019-08-14 10:23:29
"264",264,0,10,30,"Spain","Chrome",2019-02-22 21:21:55
"265",265,1,7,34.65,"Indonesia","Safari",2019-06-01 13:00:30
"266",266,0,14,20,"United Kingdom","Opera",2019-02-20 05:38:59
"267",267,1,5,13.09,"India","Mozilla",2019-03-23 12:31:13
"268",268,1,8,16.94,"Spain","Chrome",2019-02-10 05:02:36
"269",269,0,7,17,"India","Chrome",2019-11-22 17:17:03
"270",270,1,6,15.4,"Spain","Chrome",2019-10-22 15:47:26
"271",271,1,7,16.94,"United States","Chrome",2019-05-19 16:03:59
"272",272,1,6,19.25,"France","Chrome",2019-12-30 08:26:30
"273",273,0,14,22,"India","Opera",2019-10-13 03:23:42
"274",274,1,4,23.1,"India","Safari",2019-03-22 19:22:16
"275",275,1,8,19.25,"United States","Chrome",2019-07-02 12:41:57
"276",276,1,7,13.09,"United States","Safari",2019-10-29 07:05:16
"277",277,1,12,11.55,"India","Chrome",2019-07-19 12:41:26
"278",278,1,6,7.7,"Italy","Chrome",2019-09-21 20:59:06
"279",279,0,7,30,"China","Opera",2019-12-22 07:59:34
"280",280,1,8,23.1,"India","Chrome",2019-03-27 08:48:36
"281",281,0,12,27,"India","Chrome",2019-07-24 21:01:28
"282",282,1,4,20.79,"India","Mozilla",2019-11-11 19:29:39
"283",283,0,14,45,"United States","Safari",2019-09-29 00:23:28
"284",284,1,6,13.09,"China","Safari",2019-10-25 10:11:23
"285",285,1,4,23.1,"India","Chrome",2019-12-21 04:44:52
"286",286,0,7,12,"India","Safari",2019-07-22 09:19:45
"287",287,1,8,23.1,"United Kingdom","Internet Explorer",2019-11-21 13:43:17
"288",288,1,8,13.09,"India","Safari",2019-01-25 15:47:06
"289",289,1,8,30.8,"Indonesia","Safari",2019-12-18 18:02:52
"290",290,0,7,20,"India","Opera",2019-01-15 15:58:53
"291",291,1,10,15.4,"Italy","Chrome",2019-01-30 10:43:58
"292",292,1,6,20.79,"United Kingdom","Chrome",2019-04-23 05:12:46
"293",293,1,5,30.8,"United States","Opera",2019-02-19 08:03:28
"294",294,1,8,13.09,"Italy","Mozilla",2019-07-07 07:45:30
"295",295,1,5,15.4,"United States","Safari",2019-05-01 17:08:16
"296",296,1,8,24.64,"India","Chrome",2019-04-10 19:01:49
"297",297,1,7,15.4,"United States","Chrome",2019-07-05 21:22:03
"298",298,1,6,20.79,"China","Opera",2019-12-04 02:21:11
"299",299,1,8,20.79,"China","Chrome",2019-01-08 11:42:23
"300",300,1,9,20.79,"France","Safari",2019-10-08 18:14:57
"301",301,1,8,24.64,"Spain","Opera",2019-08-24 05:21:22
"302",302,1,6,20.79,"India","Opera",2019-05-11 00:37:08
"303",303,1,7,19.25,"Spain","Chrome",2019-11-23 13:04:40
"304",304,1,7,13.09,"India","Chrome",2019-12-02 21:02:01
"305",305,1,8,24.64,"China","Chrome",2019-10-09 08:08:16
"306",306,1,6,20.79,"India","Safari",2019-11-03 21:55:59
"307",307,1,8,11.55,"China","Internet Explorer",2019-02-27 22:25:29
"308",308,1,6,26.95,"India","Thor",2019-01-13 06:23:00
"309",309,1,10,13.09,"Italy","Chrome",2019-01-27 18:29:26
"310",310,0,7,30,"India","Safari",2019-08-24 09:50:08
"311",311,1,10,20.79,"United States","Safari",2019-03-22 06:17:19
"312",312,1,7,11.55,"India","Chrome",2019-11-10 09:44:13
"313",313,1,6,16.94,"Italy","Chrome",2019-11-18 12:30:47
"314",314,1,5,23.1,"India","Chrome",2019-01-08 18:46:27
"315",315,1,8,16.94,"China","Safari",2019-02-04 05:05:29
"316",316,0,8,10,"Indonesia","Chrome",2019-10-21 00:43:27
"317",317,0,19,22,"United States","Safari",2019-07-01 06:05:11
"318",318,1,6,16.94,"France","Chrome",2019-12-19 18:54:44
"319",319,1,6,11.55,"China","Safari",2019-09-18 19:04:26
"320",320,0,8,37,"India","Safari",2019-06-29 06:36:38
"321",321,0,12,22,"India","Safari",2019-08-27 10:23:12
"322",322,1,8,28.49,"India","Chrome",2019-08-24 14:35:09
"323",323,1,7,15.4,"Italy","Safari",2019-01-30 15:51:38
"324",324,1,9,15.4,"United States","Safari",2019-08-28 04:24:27
"325",325,1,5,20.79,"Italy","Chrome",2019-03-02 01:12:33
"326",326,1,6,13.09,"India","Chrome",2019-05-07 00:48:45
"327",327,1,8,15.4,"India","Safari",2019-08-27 05:32:27
"328",328,1,10,20.79,"China","Chrome",2019-07-01 07:39:03
"329",329,1,7,11.55,"India","Chrome",2019-10-02 13:53:09
"330",330,1,4,23.1,"United States","Mozilla",2019-12-23 06:52:00
"331",331,1,2,13.09,"India","Safari",2019-01-12 22:15:25
"332",332,1,7,19.25,"India","Chrome",2019-11-24 03:39:06
"333",333,1,6,19.25,"India","Safari",2019-12-20 11:58:30
"334",334,1,9,19.25,"China","Safari",2019-08-28 14:21:34
"335",335,1,6,19.25,"India","Safari",2019-10-03 06:49:31
"336",336,0,10,22,"United States","Chrome",2019-08-17 07:45:04
"337",337,0,10,37,"India","Safari",2019-05-25 01:04:23
"338",338,1,9,23.1,"China","Chrome",2019-06-24 07:23:39
"339",339,0,10,22,"India","Chrome",2019-11-11 20:34:57
"340",340,1,4,40.04,"United States","Chrome",2019-11-06 08:03:44
"341",341,1,7,23.1,"India","Safari",2019-07-12 02:54:56
"342",342,1,6,11.55,"China","Opera",2019-10-12 09:08:45
"343",343,1,10,15.4,"India","Chrome",2019-10-01 21:05:42
"344",344,0,8,30,"Italy","Safari",2019-03-02 18:22:52
"345",345,0,8,27,"France","Chrome",2019-01-14 04:53:47
"346",346,1,4,24.64,"India","Opera",2019-08-01 20:24:59
"347",347,0,7,15,"Italy","Opera",2019-09-18 07:47:52
"348",348,0,14,22,"China","Chrome",2019-09-23 22:05:36
"349",349,0,14,20,"United States","Chrome",2019-04-08 00:21:49
"350",350,1,8,13.09,"India","Chrome",2019-03-23 03:03:00
"351",351,1,5,13.09,"United States","Safari",2019-07-02 13:18:14
"352",352,1,8,19.25,"India","Safari",2019-12-02 07:58:16
"353",353,1,4,11.55,"United States","Safari",2019-01-13 00:49:29
"354",354,1,8,16.94,"Italy","Chrome",2019-02-11 14:07:21
"355",355,1,7,11.55,"United Kingdom","Chrome",2019-04-12 02:20:09
"356",356,0,10,25,"France","Opera",2019-08-18 04:07:10
"357",357,1,6,13.09,"United States","Chrome",2019-12-12 11:25:05
"358",358,1,6,20.79,"India","Chrome",2019-10-26 19:56:47
"359",359,1,6,11.55,"India","Safari",2019-12-06 10:04:17
"360",360,0,3,35,"India","Safari",2019-04-08 08:46:13
"361",361,1,4,24.64,"Italy","Chrome",2019-08-02 02:39:30
"362",362,1,6,19.25,"India","Chrome",2019-02-11 04:01:28
"363",363,1,6,24.64,"China","Chrome",2019-12-14 08:59:15
"364",364,1,8,16.94,"United Kingdom","Thor",2019-03-06 22:44:16
"365",365,0,12,25,"China","Chrome",2019-05-18 07:12:39
"366",366,1,4,16.94,"China","Safari",2019-08-07 13:47:51
"367",367,0,8,30,"India","Safari",2019-04-22 04:38:44
"368",368,1,4,19.25,"China","Safari",2019-02-25 07:56:18
"369",369,1,6,15.4,"India","Chrome",2019-10-31 15:42:45
"370",370,1,10,23.1,"India","Chrome",2019-11-19 17:54:59
"371",371,0,14,20,"India","Chrome",2019-08-11 06:07:44
"372",372,1,5,30.8,"Spain","Safari",2019-09-06 18:39:44
"373",373,1,7,24.64,"Indonesia","Safari",2019-12-10 02:36:36
"374",374,1,5,9.24,"Indonesia","Safari",2019-11-29 11:35:57
"375",375,1,5,13.09,"India","Safari",2019-06-22 07:34:38
"376",376,1,4,20.79,"India","Safari",2019-05-09 21:04:37
"377",377,1,4,15.4,"India","Chrome",2019-03-03 14:48:05
"378",378,1,7,19.25,"China","Opera",2019-07-14 22:23:52
"379",379,1,8,23.1,"Indonesia","Thor",2019-06-21 06:35:19
"380",380,1,7,15.4,"India","Safari",2019-07-21 06:01:12
"381",381,1,6,15.4,"India","Safari",2019-02-07 12:52:20
"382",382,1,3,9.24,"Indonesia","Chrome",2019-10-24 02:21:46
"383",383,1,5,23.1,"France","Chrome",2019-12-24 21:41:58
"384",384,0,10,30,"Indonesia","Chrome",2019-02-06 22:30:32
"385",385,1,8,26.95,"United States","Safari",2019-05-25 14:37:45
"386",386,1,5,32.34,"India","Chrome",2019-03-13 03:40:42
"387",387,0,7,27,"Italy","Chrome",2019-08-01 16:06:09
"388",388,1,4,20.79,"United States","Safari",2019-01-14 18:54:13
"389",389,1,4,20.79,"Italy","Safari",2019-08-20 21:31:04
"390",390,1,6,19.25,"Spain","Opera",2019-06-04 02:25:08
"391",391,1,6,23.1,"India","Chrome",2019-01-12 10:11:23
"392",392,1,5,28.49,"Indonesia","Chrome",2019-04-25 10:22:13
"393",393,1,6,13.09,"China","Thor",2019-04-27 15:44:18
"394",394,0,10,30,"France","Safari",2019-05-27 14:09:59
"395",395,0,10,45,"India","Chrome",2019-01-15 13:32:01
"396",396,1,4,7.7,"France","Chrome",2019-03-14 03:30:03
"397",397,0,7,27,"India","Opera",2019-06-16 16:38:47
"398",398,1,4,23.1,"India","Thor",2019-04-07 07:59:04
"399",399,1,12,24.64,"France","Chrome",2019-12-24 18:48:18
"400",400,1,5,13.09,"India","Mozilla",2019-10-01 01:10:33
"401",401,0,14,17,"China","Chrome",2019-05-10 13:23:16
"402",402,1,5,16.94,"India","Safari",2019-09-15 10:37:39
"403",403,1,8,11.55,"India","Safari",2019-04-15 20:28:33
"404",404,0,8,15,"Spain","Safari",2019-04-22 13:25:45
"405",405,1,4,11.55,"Spain","Mozilla",2019-09-03 17:02:02
"406",406,0,5,32,"India","Safari",2019-11-16 18:22:07
"407",407,0,12,22,"Germany","Thor",2019-01-16 02:15:58
"408",408,1,8,23.1,"Spain","Safari",2019-06-22 22:18:39
"409",409,1,8,19.25,"India","Opera",2019-01-12 20:16:40
"410",410,1,5,20.79,"United States","Opera",2019-05-02 11:12:45
"411",411,0,10,27,"India","Mozilla",2019-06-29 03:49:22
