"","id","group","clicks","lifetime","country","browser","date"
"87",87,2,4,56,"Italy","Chrome",2019-07-02 06:06:24
"88",88,3,7,48,"China","Chrome",2019-06-23 05:05:20
"89",89,8,7,80,"China","Safari",2019-04-12 03:02:40
"90",90,8,7,72,"Germany","Opera",2019-06-08 19:42:30
"91",91,3,4,112,"India","Chrome",2019-12-25 23:44:45
"92",92,5,6,56,"China","Safari",2019-08-08 02:34:04
"93",93,3,4,56,"India","Chrome",2019-03-09 04:48:10
"94",94,7,5,48,"France","Safari",2019-08-10 23:14:03
"95",95,2,6,72,"India","Chrome",2019-12-28 08:25:46
"96",96,0,20,64,"China","Chrome",2019-07-24 19:23:10
"97",97,0,10,104,"China","Safari",2019-07-04 16:04:00
"98",98,6,5,88,"United Kingdom","Internet Explorer",2019-01-23 20:53:58
"99",99,4,4,96,"China","Mozilla",2019-04-13 18:28:40
"100",100,2,3,88,"China","Chrome",2019-10-02 15:01:25
"101",101,3,7,88,"China","Chrome",2019-03-30 13:21:49
"102",102,1,4,98.4,"China","Chrome",2019-09-01 11:23:16
"103",103,6,2,64,"India","Chrome",2019-05-17 02:13:41
"104",104,8,5,88,"Italy","Opera",2019-12-10 03:19:46
"105",105,3,4,64,"France","Chrome",2019-06-25 05:52:33
"106",106,7,3,88,"India","Chrome",2019-09-29 15:51:46
"107",107,7,4,96,"United States","Opera",2019-04-01 02:55:40
"108",108,5,3,64,"India","Opera",2019-10-18 22:27:31
"109",109,8,4,96,"France","Chrome",2019-09-28 17:12:03
"110",110,3,6,80,"India","Safari",2019-04-06 03:40:52
"111",111,7,4,88,"India","Opera",2019-07-24 17:57:44
"112",112,3,4,88,"India","Chrome",2019-04-30 05:47:12
"113",113,2,6,88,"India","Opera",2019-09-15 23:13:23
"114",114,1,3,147.6,"Italy","Chrome",2019-12-24 13:05:38
"115",115,6,2,64,"India","Opera",2019-12-17 09:59:27
"116",116,6,4,88,"China","Safari",2019-12-25 23:53:01
"117",117,4,3,80,"India","Opera",2019-10-23 10:28:08
"118",118,5,6,88,"China","Safari",2019-05-12 18:06:32
"119",119,6,8,80,"India","Opera",2019-07-22 12:38:08
"120",120,7,8,96,"India","Chrome",2019-06-09 13:47:42
"121",121,7,4,48,"China","Safari",2019-11-09 19:31:47
"122",122,6,4,72,"India","Safari",2019-09-19 13:41:48
"123",123,4,3,96,"Spain","Chrome",2019-05-16 14:07:23
"124",124,1,9,78.72,"China","Chrome",2019-05-28 13:46:30
"125",125,5,6,80,"Spain","Opera",2019-04-04 20:03:25
"126",126,2,3,64,"India","Mozilla",2019-04-09 09:59:36
"127",127,0,15,48,"India","Chrome",2019-01-24 02:23:47
"128",128,4,4,96,"India","Safari",2019-08-06 19:37:30
"129",129,3,4,104,"United States","Opera",2019-08-09 15:33:56
"130",130,5,5,88,"China","Chrome",2019-03-19 02:10:06
"131",131,3,7,72,"Italy","Opera",2019-02-21 22:58:32
"132",132,3,4,64,"China","Chrome",2019-08-10 23:10:59
"133",133,4,5,120,"India","Chrome",2019-11-18 21:18:58
"134",134,4,9,56,"India","Internet Explorer",2019-04-16 08:09:24
"135",135,8,6,104,"Italy","Chrome",2019-05-02 06:37:15
"136",136,0,23,64,"India","Opera",2019-06-25 18:55:31
"137",137,7,4,104,"India","Chrome",2019-06-07 13:37:04
"138",138,6,1,56,"Spain","Thor",2019-02-07 20:02:47
"139",139,3,4,96,"China","Mozilla",2019-04-30 01:21:56
"140",140,8,6,40,"India","Internet Explorer",2019-09-21 15:18:21
"141",141,7,6,48,"India","Chrome",2019-12-16 00:09:34
"142",142,5,3,88,"Spain","Mozilla",2019-04-30 16:21:19
"143",143,3,7,120,"India","Opera",2019-03-10 17:16:49
"144",144,6,7,72,"India","Chrome",2019-02-17 13:46:38
"145",145,5,4,80,"India","Safari",2019-08-04 09:50:59
"146",146,1,6,49.2,"Italy","Safari",2019-03-21 21:57:30
"147",147,4,6,120,"Spain","Mozilla",2019-02-15 22:16:02
"148",148,2,5,88,"China","Chrome",2019-10-17 03:16:47
"149",149,8,6,88,"India","Mozilla",2019-05-20 14:50:51
"150",150,6,5,80,"China","Safari",2019-06-16 21:26:40
"151",151,8,4,80,"China","Chrome",2019-06-04 17:56:07
"152",152,0,10,72,"United States","Chrome",2019-06-03 02:52:14
"153",153,8,4,96,"India","Opera",2019-08-28 20:18:05
"154",154,5,4,72,"China","Chrome",2019-06-09 08:59:55
"155",155,2,8,48,"China","Mozilla",2019-01-25 17:22:35
"156",156,6,3,56,"France","Opera",2019-09-02 14:12:12
"157",157,6,4,88,"United States","Opera",2019-03-19 01:51:09
"158",158,5,3,88,"India","Thor",2019-09-30 01:57:33
"159",159,5,6,96,"Spain","Thor",2019-10-19 13:42:34
"160",160,2,8,72,"Italy","Safari",2019-06-26 04:43:03
"161",161,3,6,56,"India","Internet Explorer",2019-06-26 23:00:29
"162",162,4,3,64,"Italy","Mozilla",2019-10-01 11:37:19
"163",163,7,5,64,"India","Chrome",2019-09-18 03:33:56
"164",164,6,3,56,"India","Internet Explorer",2019-04-26 02:03:30
"165",165,2,4,72,"China","Chrome",2019-12-06 06:00:15
"166",166,0,12,72,"Germany","Safari",2019-03-22 04:03:11
"167",167,9,5,80,"India","Chrome",2019-11-20 07:15:21
"168",168,5,6,56,"China","Chrome",2019-09-16 01:23:38
"169",169,6,8,96,"China","Internet Explorer",2019-04-20 11:43:13
"170",170,7,4,64,"China","Chrome",2019-07-09 11:20:49
"171",171,6,6,56,"France","Chrome",2019-03-17 00:33:00
"172",172,8,3,48,"India","Chrome",2019-01-22 16:20:15
"173",173,7,4,72,"Italy","Chrome",2019-06-17 07:44:24
"174",174,6,5,88,"China","Chrome",2019-12-22 06:54:00
"175",175,6,7,80,"Spain","Chrome",2019-02-27 18:09:41
"176",176,1,2,98.4,"China","Safari",2019-04-01 10:51:58
"177",177,1,7,88.56,"United Kingdom","Chrome",2019-12-24 10:02:32
"178",178,2,7,88,"China","Chrome",2019-12-10 14:41:48
"179",179,8,3,72,"China","Chrome",2019-04-14 15:19:19
"180",180,0,12,80,"India","Opera",2019-02-24 15:26:31
"181",181,5,2,72,"India","Chrome",2019-05-11 05:07:31
"182",182,6,3,72,"United States","Safari",2019-06-11 01:58:21
"183",183,3,7,96,"India","Chrome",2019-12-20 23:24:17
"184",184,9,6,48,"India","Safari",2019-03-26 09:53:53
"185",185,8,3,72,"United States","Opera",2019-03-28 12:55:20
"186",186,2,2,72,"United States","Opera",2019-10-20 11:19:44
"187",187,3,8,64,"United States","Thor",2019-06-17 01:02:35
"188",188,7,6,88,"China","Chrome",2019-09-09 18:57:19
"189",189,1,9,98.4,"China","Chrome",2019-03-19 08:00:21
"190",190,4,3,48,"China","Chrome",2019-08-30 17:48:31
"191",191,2,1,104,"China","Safari",2019-07-19 03:54:47
"192",192,3,9,96,"India","Safari",2019-07-26 03:45:41
"193",193,1,4,78.72,"China","Internet Explorer",2019-11-19 16:24:47
"194",194,5,8,64,"India","Safari",2019-10-14 19:00:22
"195",195,7,3,104,"India","Opera",2019-03-12 03:19:03
"196",196,6,2,64,"China","Chrome",2019-12-27 18:51:15
"197",197,6,6,72,"France","Safari",2019-11-18 20:30:23
"198",198,8,5,104,"China","Chrome",2019-07-29 19:53:51
"199",199,7,2,88,"China","Chrome",2019-10-25 22:59:14
"200",200,5,9,136,"Italy","Safari",2019-12-30 04:09:53
"201",201,1,6,78.72,"Indonesia","Safari",2019-02-25 04:55:00
"202",202,4,4,56,"China","Opera",2019-05-17 08:07:50
"203",203,4,4,144,"France","Chrome",2019-02-14 04:20:13
"204",204,3,2,80,"United States","Opera",2019-03-29 11:29:48
"205",205,8,4,152,"Italy","Opera",2019-01-28 15:10:05
"206",206,8,7,64,"China","Chrome",2019-10-06 01:39:02
"207",207,2,4,96,"India","Safari",2019-08-08 01:32:36
"208",208,0,17,48,"China","Mozilla",2019-07-16 19:34:55
"209",209,3,4,72,"China","Safari",2019-06-28 00:23:52
"210",210,3,4,64,"China","Chrome",2019-12-22 15:15:42
"211",211,9,8,112,"China","Opera",2019-03-26 05:42:16
"212",212,3,6,56,"United States","Opera",2019-09-27 13:51:54
"213",213,7,5,80,"India","Safari",2019-10-15 21:48:06
"214",214,1,5,147.6,"Spain","Opera",2019-10-09 09:50:33
"215",215,6,6,96,"China","Safari",2019-03-03 21:47:03
"216",216,6,6,80,"Spain","Chrome",2019-10-06 01:05:00
"217",217,8,3,64,"India","Opera",2019-07-15 05:35:25
"218",218,3,6,56,"India","Internet Explorer",2019-10-15 04:14:31
"219",219,5,3,64,"China","Chrome",2019-11-20 17:34:45
"220",220,1,3,88.56,"India","Opera",2019-11-17 09:18:06
"221",221,9,10,104,"India","Internet Explorer",2019-12-12 22:12:38
"222",222,6,7,88,"Spain","Chrome",2019-12-16 05:52:01
"223",223,1,3,108.24,"China","Chrome",2019-05-14 01:34:44
"224",224,7,5,40,"China","Safari",2019-12-06 23:23:50
"225",225,6,7,96,"Italy","Safari",2019-11-13 00:49:15
"226",226,7,7,128,"India","Mozilla",2019-05-01 22:17:37
"227",227,6,3,80,"India","Safari",2019-12-15 13:09:51
"228",228,0,17,64,"Indonesia","Opera",2019-07-17 10:25:56
"229",229,3,6,40,"India","Opera",2019-01-15 12:54:16
"230",230,2,11,80,"United States","Safari",2019-04-19 05:17:32
"231",231,3,3,88,"China","Internet Explorer",2019-03-22 21:59:02
"232",232,3,7,112,"India","Chrome",2019-09-28 03:52:31
"233",233,2,6,56,"China","Chrome",2019-06-16 01:32:32
"234",234,1,6,118.08,"India","Chrome",2019-08-30 05:21:33
"235",235,8,2,112,"India","Safari",2019-12-01 07:43:32
"236",236,7,5,56,"India","Chrome",2019-08-14 05:47:30
"237",237,4,4,56,"China","Opera",2019-02-22 04:55:44
"238",238,2,2,64,"China","Chrome",2019-02-11 18:26:06
"239",239,5,3,88,"Italy","Mozilla",2019-11-05 08:44:16
"240",240,8,4,128,"Germany","Chrome",2019-12-12 02:56:46
"241",241,6,7,88,"India","Safari",2019-08-19 11:48:42
"242",242,3,6,112,"India","Chrome",2019-07-28 18:01:36
"243",243,0,10,96,"United Kingdom","Safari",2019-11-10 11:05:04
"244",244,5,7,120,"United States","Mozilla",2019-03-05 13:01:58
"245",245,9,5,88,"India","Safari",2019-05-04 11:24:31
"246",246,2,7,88,"Italy","Mozilla",2019-11-22 00:35:36
"247",247,0,10,72,"China","Opera",2019-10-08 02:34:19
"248",248,4,2,120,"Italy","Thor",2019-02-11 10:48:04
"249",249,7,7,104,"China","Chrome",2019-03-22 04:25:48
"250",250,4,7,64,"China","Internet Explorer",2019-04-24 20:59:13
"251",251,7,6,80,"China","Chrome",2019-10-31 17:25:37
"252",252,5,6,72,"China","Safari",2019-08-05 08:18:10
"253",253,5,3,72,"India","Chrome",2019-03-14 16:57:22
"254",254,8,7,56,"Italy","Opera",2019-06-05 04:08:19
"255",255,3,3,72,"India","Chrome",2019-06-13 08:46:59
"256",256,1,4,98.4,"Spain","Chrome",2019-02-01 00:16:25
"257",257,5,4,24,"United States","Safari",2019-04-10 06:38:23
"258",258,7,3,48,"United States","Chrome",2019-09-15 10:00:35
"259",259,6,5,72,"Italy","Safari",2019-05-10 10:59:06
"260",260,8,6,88,"India","Thor",2019-06-28 00:07:32
"261",261,6,6,64,"China","Chrome",2019-01-14 12:45:03
"262",262,8,8,104,"China","Chrome",2019-09-28 09:48:59
"263",263,8,4,96,"Spain","Internet Explorer",2019-12-18 22:22:21
"264",264,5,6,80,"United Kingdom","Chrome",2019-02-01 20:56:56
"265",265,4,5,80,"United States","Opera",2019-09-01 05:55:37
"266",266,5,5,32,"India","Opera",2019-05-25 10:28:43
"267",267,0,17,32,"China","Thor",2019-08-28 05:18:55
"268",268,7,6,104,"China","Chrome",2019-07-31 00:45:13
"269",269,7,4,64,"United States","Chrome",2019-04-10 11:38:57
"270",270,2,6,72,"China","Internet Explorer",2019-02-04 07:04:53
"271",271,9,5,72,"India","Chrome",2019-05-10 16:47:43
"272",272,9,3,112,"China","Safari",2019-10-28 13:58:09
"273",273,0,17,88,"China","Chrome",2019-11-06 23:57:10
"274",274,0,10,96,"India","Mozilla",2019-07-21 16:43:46
"275",275,3,5,64,"India","Safari",2019-02-02 05:25:15
"276",276,7,4,104,"India","Mozilla",2019-12-22 23:44:58
"277",277,8,7,72,"India","Thor",2019-06-23 17:00:07
"278",278,4,7,72,"China","Chrome",2019-11-08 06:14:56
"279",279,8,3,72,"India","Chrome",2019-01-16 14:04:11
"280",280,1,7,88.56,"China","Safari",2019-07-20 20:04:34
"281",281,7,6,56,"India","Thor",2019-09-30 21:44:38
"282",282,9,4,64,"India","Chrome",2019-05-09 03:31:12
"283",283,3,7,48,"China","Thor",2019-10-11 14:11:27
"284",284,6,5,40,"China","Safari",2019-11-05 03:34:07
"285",285,5,5,64,"Indonesia","Chrome",2019-04-18 17:06:55
"286",286,3,1,80,"India","Safari",2019-12-06 11:00:06
"287",287,6,5,88,"Italy","Internet Explorer",2019-04-06 08:55:34
"288",288,5,5,96,"India","Chrome",2019-11-08 01:22:43
"289",289,6,6,104,"India","Internet Explorer",2019-12-26 20:42:50
"290",290,2,6,32,"France","Chrome",2019-08-18 19:51:30
"291",291,2,6,88,"India","Chrome",2019-05-26 15:56:21
"292",292,7,1,128,"India","Internet Explorer",2019-09-30 08:59:25
"293",293,5,6,56,"China","Chrome",2019-03-29 07:37:06
"294",294,1,6,98.4,"India","Thor",2019-11-28 00:22:51
"295",295,0,12,80,"India","Chrome",2019-08-10 03:04:31
"296",296,6,11,88,"China","Chrome",2019-04-14 18:34:52
"297",297,4,7,112,"Italy","Opera",2019-01-26 08:20:55
"298",298,3,4,64,"India","Chrome",2019-09-23 17:08:50
"299",299,8,5,88,"China","Chrome",2019-01-07 02:43:05
"300",300,4,5,40,"India","Chrome",2019-09-06 06:05:32
"301",301,6,7,64,"India","Safari",2019-01-09 16:08:51
"302",302,8,4,120,"India","Opera",2019-12-07 05:18:40
"303",303,7,6,88,"India","Chrome",2019-03-07 22:21:25
"304",304,5,6,80,"India","Thor",2019-02-26 14:57:11
"305",305,1,5,118.08,"Indonesia","Opera",2019-11-29 02:15:43
"306",306,3,5,64,"United Kingdom","Safari",2019-01-09 22:01:50
"307",307,4,4,88,"United States","Chrome",2019-07-30 13:27:52
"308",308,6,7,72,"China","Safari",2019-12-24 19:49:51
"309",309,1,4,78.72,"India","Safari",2019-06-24 09:44:36
"310",310,7,4,72,"China","Opera",2019-02-04 05:22:55
"311",311,4,6,64,"China","Chrome",2019-08-27 11:36:50
"312",312,8,4,80,"France","Safari",2019-11-09 01:34:37
"313",313,7,4,80,"China","Safari",2019-06-08 09:53:50
"314",314,0,10,96,"China","Chrome",2019-01-16 04:34:58
"315",315,4,4,80,"India","Thor",2019-12-15 23:20:20
"316",316,7,7,136,"India","Chrome",2019-09-19 09:23:54
"317",317,6,4,88,"China","Opera",2019-05-22 18:17:56
"318",318,6,4,112,"China","Safari",2019-05-19 02:33:42
"319",319,3,6,40,"China","Chrome",2019-05-25 00:04:00
"320",320,4,6,104,"Italy","Safari",2019-01-12 05:42:48
"321",321,5,6,64,"India","Mozilla",2019-04-09 21:59:32
"322",322,2,6,88,"China","Chrome",2019-08-14 16:46:28
"323",323,4,3,48,"Spain","Safari",2019-03-01 03:13:52
"324",324,7,7,120,"France","Opera",2019-04-30 12:05:30
"325",325,2,7,104,"France","Mozilla",2019-11-10 01:42:15
"326",326,1,3,127.92,"Italy","Safari",2019-03-16 23:42:58
"327",327,3,6,56,"China","Chrome",2019-09-11 01:29:52
"328",328,6,8,152,"India","Opera",2019-06-05 13:00:38
"329",329,1,3,108.24,"India","Safari",2019-04-28 12:41:59
"330",330,9,3,88,"India","Internet Explorer",2019-05-12 04:13:48
"331",331,5,6,64,"Germany","Chrome",2019-10-24 15:15:37
"332",332,4,6,48,"China","Safari",2019-05-16 04:32:05
"333",333,4,6,136,"China","Opera",2019-03-27 05:36:23
"334",334,1,4,108.24,"China","Chrome",2019-04-18 17:18:51
"335",335,6,6,96,"China","Mozilla",2019-03-20 03:05:24
"336",336,8,5,96,"China","Chrome",2019-06-25 19:58:39
"337",337,4,6,72,"China","Internet Explorer",2019-11-07 02:26:20
"338",338,5,4,56,"India","Safari",2019-11-29 05:05:21
"339",339,8,5,48,"China","Safari",2019-09-23 03:04:00
"340",340,3,4,96,"China","Chrome",2019-12-10 08:16:40
"341",341,5,3,72,"India","Opera",2019-10-16 22:30:35
"342",342,2,4,120,"India","Opera",2019-03-12 13:25:01
"343",343,5,4,88,"Italy","Opera",2019-05-03 10:25:29
"344",344,5,7,104,"United Kingdom","Thor",2019-09-13 23:41:50
"345",345,8,6,136,"India","Chrome",2019-12-07 00:18:25
"346",346,2,5,128,"India","Chrome",2019-10-28 00:58:42
"347",347,3,9,88,"China","Safari",2019-05-23 01:45:23
"348",348,4,3,104,"China","Chrome",2019-03-02 16:00:16
"349",349,2,3,80,"India","Safari",2019-08-22 15:30:52
"350",350,1,5,108.24,"India","Opera",2019-02-21 02:54:15
"351",351,3,3,88,"China","Safari",2019-03-21 02:35:16
"352",352,2,4,64,"India","Chrome",2019-05-24 17:21:49
"353",353,1,5,88.56,"France","Opera",2019-01-27 06:28:23
"354",354,3,9,72,"India","Chrome",2019-03-13 04:18:07
"355",355,1,5,147.6,"China","Chrome",2019-01-08 16:06:14
"356",356,7,8,48,"China","Safari",2019-01-11 15:31:45
"357",357,3,2,56,"China","Chrome",2019-11-04 16:34:13
"358",358,4,4,88,"Italy","Thor",2019-03-12 16:06:55
"359",359,3,6,96,"China","Safari",2019-04-23 00:31:52
"360",360,2,4,112,"India","Chrome",2019-10-01 05:17:57
"361",361,7,7,48,"China","Safari",2019-05-29 05:30:42
"362",362,4,4,72,"China","Chrome",2019-10-11 20:38:44
"363",363,5,4,88,"India","Chrome",2019-05-30 20:57:24
"364",364,6,3,96,"India","Chrome",2019-04-05 12:51:14
"365",365,8,4,64,"Spain","Chrome",2019-04-23 03:29:55
"366",366,1,7,108.24,"China","Chrome",2019-05-31 23:08:33
"367",367,7,6,96,"China","Chrome",2019-07-04 23:33:14
"368",368,2,4,80,"India","Chrome",2019-07-16 03:20:07
"369",369,7,8,56,"India","Thor",2019-02-04 06:21:50
"370",370,7,3,88,"China","Safari",2019-07-14 18:46:01
"371",371,7,6,32,"India","Thor",2019-11-22 13:06:06
"372",372,3,2,40,"China","Safari",2019-08-17 04:46:56
"373",373,6,4,72,"China","Mozilla",2019-07-28 10:03:51
"374",374,3,4,104,"India","Chrome",2019-06-28 23:15:30
"375",375,4,4,96,"China","Internet Explorer",2019-03-21 06:42:23
"376",376,4,5,104,"China","Chrome",2019-12-30 10:12:43
"377",377,2,4,56,"Italy","Safari",2019-01-20 21:17:49
"378",378,6,6,120,"France","Chrome",2019-01-06 17:17:24
"379",379,4,7,112,"India","Mozilla",2019-01-31 17:37:10
"380",380,8,6,72,"China","Chrome",2019-01-18 21:40:28
"381",381,6,7,40,"India","Mozilla",2019-01-16 22:14:16
"382",382,5,4,56,"Germany","Chrome",2019-07-30 00:22:43
"383",383,5,3,64,"India","Chrome",2019-08-04 01:39:16
"384",384,5,4,72,"Germany","Safari",2019-09-24 06:48:14
"385",385,7,6,72,"United States","Chrome",2019-07-28 08:41:23
"386",386,6,3,72,"China","Internet Explorer",2019-01-11 02:42:15
"387",387,8,3,56,"United Kingdom","Safari",2019-02-27 06:49:38
"388",388,4,3,128,"United States","Chrome",2019-01-03 20:35:27
"389",389,9,7,80,"Italy","Chrome",2019-06-08 12:07:07
"390",390,4,5,32,"United States","Opera",2019-10-19 19:59:20
"391",391,4,5,120,"India","Chrome",2019-03-03 17:52:19
"392",392,4,6,96,"United States","Chrome",2019-04-21 02:43:17
"393",393,1,4,78.72,"China","Chrome",2019-04-09 04:06:52
"394",394,7,7,24,"Italy","Safari",2019-09-25 01:25:50
"395",395,7,5,56,"France","Safari",2019-11-27 05:10:23
"396",396,5,6,64,"India","Chrome",2019-07-27 20:16:57
"397",397,9,6,56,"Indonesia","Opera",2019-04-08 09:39:00
"398",398,2,3,96,"China","Chrome",2019-06-28 12:36:44
"399",399,5,5,80,"France","Opera",2019-03-03 03:04:37
"400",400,5,6,72,"India","Chrome",2019-01-24 05:08:02
"401",401,9,7,72,"China","Opera",2019-11-03 10:50:49
"402",402,7,7,112,"India","Opera",2019-10-07 05:50:34
"403",403,2,7,88,"United States","Safari",2019-02-02 13:12:05
"404",404,0,15,104,"China","Opera",2019-10-02 03:39:02
"405",405,0,5,64,"Indonesia","Chrome",2019-03-05 00:23:04
"406",406,8,4,88,"China","Chrome",2019-02-24 08:51:20
"407",407,6,6,96,"China","Chrome",2019-02-28 13:49:41
"408",408,8,4,104,"India","Safari",2019-09-01 01:35:28
"409",409,1,6,78.72,"Italy","Opera",2019-12-28 16:03:06
"410",410,4,3,120,"Germany","Chrome",2019-02-13 03:38:25
"411",411,6,8,16,"India","Mozilla",2019-02-19 23:51:07
"412",412,5,9,64,"China","Opera",2019-07-16 00:17:52
"413",413,4,3,80,"Germany","Chrome",2019-11-28 06:14:52
"414",414,3,3,48,"China","Chrome",2019-05-10 15:05:30
"415",415,4,3,64,"China","Chrome",2019-04-05 08:13:04
"416",416,8,5,88,"China","Chrome",2019-11-23 15:50:23
"417",417,0,10,56,"China","Opera",2019-07-18 22:29:54
"418",418,7,4,40,"France","Opera",2019-03-15 19:55:03
"419",419,0,10,104,"Spain","Chrome",2019-12-05 19:20:35
"420",420,2,4,72,"China","Opera",2019-05-10 23:08:02
"421",421,7,6,72,"China","Opera",2019-02-28 10:07:42
"422",422,6,7,128,"Italy","Mozilla",2019-11-30 21:02:51
"423",423,6,3,128,"Indonesia","Chrome",2019-12-18 09:05:09
"424",424,4,8,80,"United States","Safari",2019-07-06 08:32:37
"425",425,5,8,120,"India","Chrome",2019-04-19 01:13:58
"426",426,1,4,118.08,"Italy","Chrome",2019-02-14 02:35:41
"427",427,1,2,59.04,"India","Chrome",2019-08-30 10:05:33
"428",428,6,5,72,"India","Safari",2019-01-31 20:33:21
