"","id","group","clicks","lifetime","country","browser","date"
"33",33,6,9,27,"France","Safari",2019-11-16 05:47:25
"34",34,1,9,37.44,"Italy","Safari",2019-11-13 16:14:37
"35",35,6,6,33,"China","Opera",2019-05-21 02:15:52
"36",36,9,11,30,"India","Chrome",2019-03-01 13:44:46
"37",37,9,9,39,"China","Safari",2019-11-12 08:12:23
"38",38,2,13,21,"China","Mozilla",2019-08-21 17:03:23
"39",39,4,5,36,"United States","Chrome",2019-05-06 10:55:02
"40",40,7,12,30,"United States","Safari",2019-06-08 17:39:37
"41",41,1,9,51.48,"India","Opera",2019-06-11 13:05:54
"42",42,4,7,33,"China","Chrome",2019-05-08 10:48:58
"43",43,1,11,56.16,"India","Chrome",2019-08-27 07:33:49
"44",44,8,9,15,"Italy","Safari",2019-11-07 02:16:49
"45",45,0,16,24,"India","Mozilla",2019-05-18 14:50:58
"46",46,9,9,33,"India","Opera",2019-01-04 01:02:41
"47",47,2,16,24,"Italy","Chrome",2019-04-12 00:26:02
"48",48,3,10,39,"Spain","Thor",2019-07-15 12:37:14
"49",49,9,9,39,"United States","Chrome",2019-05-25 03:28:15
"50",50,2,5,39,"Spain","Safari",2019-01-12 11:46:40
"51",51,8,15,24,"Italy","Safari",2019-01-15 21:22:53
"52",52,1,9,70.2,"India","Safari",2019-11-20 08:54:11
"53",53,5,6,33,"India","Chrome",2019-04-12 08:24:12
"54",54,7,7,27,"China","Internet Explorer",2019-03-05 12:46:04
"55",55,9,11,30,"United States","Chrome",2019-04-19 19:51:10
"56",56,1,5,46.8,"India","Chrome",2019-10-03 16:57:58
"57",57,6,15,39,"China","Opera",2019-08-18 15:37:14
"58",58,8,9,45,"China","Safari",2019-02-18 07:15:10
"59",59,2,6,36,"China","Safari",2019-01-24 08:22:50
"60",60,9,16,36,"China","Mozilla",2019-07-13 10:23:16
"61",61,8,9,39,"United Kingdom","Opera",2019-04-17 01:33:46
"62",62,2,9,36,"Germany","Safari",2019-10-11 21:05:34
"63",63,5,6,36,"Germany","Internet Explorer",2019-10-29 05:20:31
"64",64,3,9,15,"India","Safari",2019-01-07 19:32:12
"65",65,4,14,27,"China","Mozilla",2019-01-06 05:55:38
"66",66,2,7,36,"India","Safari",2019-01-06 13:24:27
"67",67,5,14,30,"China","Thor",2019-03-20 23:24:15
"68",68,4,13,27,"India","Chrome",2019-10-26 20:06:09
"69",69,8,6,30,"Italy","Safari",2019-07-18 11:02:12
"70",70,0,4,33,"United States","Chrome",2019-10-03 02:40:16
"71",71,5,10,30,"India","Chrome",2019-11-14 22:35:14
"72",72,6,9,42,"France","Safari",2019-08-09 22:32:46
"73",73,2,7,27,"Germany","Chrome",2019-02-20 06:07:29
"74",74,8,13,24,"United States","Chrome",2019-04-10 20:04:46
"75",75,8,13,30,"China","Chrome",2019-06-03 09:40:17
"76",76,6,9,42,"India","Chrome",2019-07-21 04:53:09
"77",77,4,10,21,"Spain","Safari",2019-01-20 01:22:41
"78",78,6,7,30,"India","Chrome",2019-07-23 08:43:46
"79",79,7,8,21,"Spain","Chrome",2019-10-31 10:05:48
"80",80,3,8,21,"China","Chrome",2019-05-11 06:39:49
"81",81,4,14,33,"United Kingdom","Chrome",2019-07-01 17:24:55
"82",82,3,9,15,"China","Safari",2019-04-09 22:40:56
"83",83,3,7,18,"India","Chrome",2019-08-23 06:57:01
"84",84,9,3,24,"China","Chrome",2019-01-13 16:34:10
"85",85,2,7,27,"Italy","Opera",2019-09-24 12:27:14
"86",86,5,12,18,"India","Chrome",2019-09-17 00:40:41
"87",87,2,5,42,"China","Chrome",2019-09-19 23:18:49
"88",88,7,20,42,"Italy","Safari",2019-07-07 00:33:14
"89",89,1,10,37.44,"Italy","Chrome",2019-11-24 11:08:13
"90",90,1,11,60.84,"Italy","Chrome",2019-11-18 11:37:37
"91",91,7,14,18,"India","Safari",2019-05-08 19:29:45
"92",92,5,9,36,"Spain","Thor",2019-04-11 11:31:35
"93",93,3,16,27,"United Kingdom","Chrome",2019-09-24 12:45:03
"94",94,4,5,24,"India","Safari",2019-10-22 20:44:26
"95",95,4,9,36,"France","Chrome",2019-03-27 14:47:08
"96",96,3,5,36,"China","Thor",2019-06-17 01:52:10
"97",97,1,9,46.8,"China","Chrome",2019-04-18 03:02:51
"98",98,1,7,32.76,"United States","Chrome",2019-05-31 01:25:04
"99",99,4,8,27,"India","Thor",2019-07-31 03:33:22
"100",100,0,21,30,"India","Chrome",2019-12-17 20:06:07
"101",101,8,8,33,"United States","Safari",2019-03-08 15:01:39
"102",102,3,8,18,"China","Chrome",2019-04-17 16:14:33
"103",103,7,9,36,"Germany","Chrome",2019-02-15 17:28:39
"104",104,1,11,46.8,"Spain","Internet Explorer",2019-11-22 11:18:43
"105",105,8,8,42,"United States","Safari",2019-05-12 06:04:28
"106",106,4,13,30,"China","Internet Explorer",2019-12-07 12:28:15
"107",107,6,13,21,"China","Thor",2019-10-20 02:46:00
"108",108,2,7,21,"China","Chrome",2019-01-15 15:32:36
"109",109,8,11,33,"India","Chrome",2019-02-01 18:17:53
"110",110,1,11,46.8,"India","Chrome",2019-04-11 12:53:09
"111",111,1,7,28.08,"India","Safari",2019-07-09 15:24:58
"112",112,6,12,24,"China","Mozilla",2019-09-13 03:18:28
"113",113,4,9,24,"China","Internet Explorer",2019-11-03 02:36:46
"114",114,7,7,33,"Spain","Safari",2019-06-22 16:28:57
"115",115,7,16,36,"China","Chrome",2019-09-10 06:37:14
"116",116,2,10,27,"Spain","Opera",2019-09-23 03:58:24
"117",117,4,11,27,"India","Safari",2019-09-21 23:40:57
"118",118,5,8,42,"China","Chrome",2019-10-20 07:35:41
"119",119,7,12,27,"Italy","Safari",2019-05-15 03:06:38
"120",120,4,11,18,"United States","Chrome",2019-02-03 18:38:03
"121",121,8,13,33,"Indonesia","Chrome",2019-10-19 19:42:11
"122",122,5,10,30,"India","Chrome",2019-04-26 12:31:32
"123",123,0,33,36,"France","Opera",2019-04-06 06:17:29
"124",124,8,12,30,"India","Opera",2019-09-30 17:03:27
"125",125,7,5,30,"India","Safari",2019-01-26 19:06:54
"126",126,3,9,36,"Italy","Chrome",2019-11-23 03:39:45
"127",127,5,14,27,"China","Opera",2019-04-24 07:41:16
"128",128,2,9,21,"Italy","Safari",2019-10-03 11:02:36
"129",129,5,10,30,"Italy","Chrome",2019-08-10 08:19:34
"130",130,7,6,24,"United States","Chrome",2019-10-18 11:18:20
"131",131,8,13,9,"Spain","Chrome",2019-12-03 00:02:01
"132",132,2,13,21,"China","Chrome",2019-07-13 05:10:06
"133",133,5,5,39,"Italy","Chrome",2019-07-14 21:35:45
"134",134,2,10,27,"United States","Opera",2019-05-18 07:32:16
"135",135,6,15,36,"France","Chrome",2019-11-25 11:01:09
"136",136,1,7,51.48,"India","Internet Explorer",2019-09-04 14:26:35
"137",137,0,16,33,"China","Safari",2019-07-01 08:30:18
"138",138,7,12,21,"China","Mozilla",2019-02-14 15:34:35
"139",139,1,6,42.12,"China","Chrome",2019-11-02 15:27:01
"140",140,9,13,21,"Spain","Chrome",2019-09-12 17:28:39
"141",141,5,9,33,"Spain","Opera",2019-11-04 05:39:21
"142",142,7,8,42,"India","Opera",2019-04-14 07:44:52
"143",143,6,10,33,"India","Chrome",2019-04-27 13:43:16
"144",144,8,7,36,"China","Chrome",2019-07-22 17:52:55
"145",145,2,12,18,"China","Opera",2019-10-04 19:20:47
"146",146,5,13,24,"India","Thor",2019-10-04 21:42:38
"147",147,3,6,24,"China","Internet Explorer",2019-01-06 21:22:48
"148",148,2,9,21,"India","Chrome",2019-08-24 12:05:20
"149",149,3,13,21,"China","Opera",2019-06-28 01:45:09
"150",150,9,7,21,"China","Safari",2019-10-13 20:37:07
"151",151,3,10,21,"Italy","Opera",2019-01-14 02:03:54
"152",152,7,10,18,"Spain","Thor",2019-03-16 09:49:55
"153",153,3,11,33,"China","Chrome",2019-05-29 23:05:28
"154",154,8,11,27,"United States","Chrome",2019-03-30 04:05:15
"155",155,1,12,32.76,"United States","Safari",2019-01-06 03:56:42
"156",156,7,6,30,"India","Chrome",2019-09-27 11:14:21
"157",157,3,7,18,"Italy","Chrome",2019-05-14 07:37:38
"158",158,3,11,39,"China","Chrome",2019-05-08 14:41:18
"159",159,7,4,30,"India","Safari",2019-02-06 00:02:57
"160",160,3,9,30,"India","Safari",2019-04-05 03:59:42
"161",161,4,10,36,"China","Safari",2019-09-06 01:18:02
"162",162,3,10,45,"China","Chrome",2019-02-16 14:47:35
"163",163,7,7,30,"Spain","Chrome",2019-06-18 01:44:52
"164",164,8,6,21,"India","Chrome",2019-01-30 23:19:19
"165",165,1,5,46.8,"United States","Chrome",2019-11-11 16:53:02
"166",166,0,23,30,"China","Safari",2019-03-15 23:56:02
"167",167,1,15,32.76,"Indonesia","Opera",2019-05-21 01:23:19
"168",168,3,6,9,"China","Thor",2019-06-05 18:46:06
"169",169,7,12,30,"China","Internet Explorer",2019-04-03 18:43:38
"170",170,5,8,33,"United States","Chrome",2019-06-03 07:50:01
"171",171,3,15,39,"India","Chrome",2019-05-08 02:57:58
"172",172,3,7,24,"China","Opera",2019-12-19 06:11:22
"173",173,3,9,27,"China","Chrome",2019-11-20 22:52:06
"174",174,8,11,18,"India","Thor",2019-07-11 23:51:29
"175",175,5,9,24,"Spain","Chrome",2019-01-11 20:33:42
"176",176,7,8,21,"India","Chrome",2019-09-25 19:12:40
"177",177,9,12,42,"Indonesia","Chrome",2019-09-21 06:15:33
"178",178,2,8,30,"China","Chrome",2019-10-15 06:46:48
"179",179,3,11,24,"Italy","Chrome",2019-04-28 07:53:01
"180",180,5,15,45,"China","Chrome",2019-02-10 01:24:54
"181",181,8,11,33,"India","Safari",2019-02-02 09:39:14
"182",182,2,9,18,"Indonesia","Safari",2019-07-29 11:53:29
"183",183,9,9,36,"Germany","Mozilla",2019-09-18 05:35:21
"184",184,5,7,24,"China","Chrome",2019-08-21 23:29:56
"185",185,8,5,15,"China","Safari",2019-02-18 19:04:51
"186",186,1,13,51.48,"China","Opera",2019-09-01 09:46:11
"187",187,5,10,30,"China","Chrome",2019-09-08 09:26:03
"188",188,3,9,57,"China","Safari",2019-08-26 19:40:44
"189",189,6,9,24,"India","Chrome",2019-09-29 10:50:43
"190",190,4,14,42,"United States","Chrome",2019-01-09 21:35:43
"191",191,8,12,21,"Italy","Mozilla",2019-10-08 03:46:29
"192",192,8,8,27,"India","Chrome",2019-12-30 09:58:03
"193",193,7,15,36,"Spain","Mozilla",2019-04-28 20:57:56
"194",194,7,8,36,"India","Thor",2019-03-24 18:30:36
"195",195,7,9,36,"China","Opera",2019-07-06 00:51:27
"196",196,3,6,30,"India","Chrome",2019-09-26 12:37:57
"197",197,8,8,27,"China","Chrome",2019-11-11 16:51:52
"198",198,7,14,36,"China","Safari",2019-04-06 04:33:18
"199",199,1,9,46.8,"Indonesia","Opera",2019-11-17 12:47:02
"200",200,7,13,12,"India","Chrome",2019-04-23 13:57:09
"201",201,5,12,30,"China","Chrome",2019-01-04 11:05:15
"202",202,5,10,27,"Italy","Internet Explorer",2019-08-26 14:39:20
"203",203,7,6,24,"India","Safari",2019-03-17 21:04:12
"204",204,6,5,30,"India","Chrome",2019-11-24 10:42:02
"205",205,9,12,18,"India","Internet Explorer",2019-09-06 07:34:11
"206",206,6,7,45,"United States","Chrome",2019-07-18 01:01:46
"207",207,4,5,33,"China","Thor",2019-10-16 02:07:06
"208",208,6,6,54,"India","Opera",2019-05-23 20:49:44
"209",209,1,13,46.8,"China","Chrome",2019-05-04 18:34:45
"210",210,7,9,27,"India","Chrome",2019-05-04 15:09:45
"211",211,4,3,33,"India","Thor",2019-06-19 22:07:16
"212",212,8,7,39,"India","Chrome",2019-11-15 09:13:32
"213",213,3,12,21,"China","Opera",2019-09-23 16:57:15
"214",214,5,14,27,"India","Chrome",2019-03-01 02:20:10
"215",215,4,14,33,"Germany","Chrome",2019-10-08 23:35:53
"216",216,2,8,24,"Germany","Thor",2019-04-10 03:35:47
"217",217,6,12,30,"United Kingdom","Safari",2019-10-04 08:56:12
"218",218,2,7,33,"Spain","Thor",2019-07-16 02:36:19
"219",219,9,17,36,"France","Opera",2019-03-02 09:39:22
"220",220,4,14,12,"China","Chrome",2019-04-19 18:02:00
"221",221,6,9,48,"Indonesia","Opera",2019-01-10 10:51:31
"222",222,5,9,39,"China","Thor",2019-12-27 22:42:01
"223",223,6,11,36,"India","Opera",2019-07-22 23:36:20
"224",224,9,15,30,"India","Chrome",2019-12-24 15:44:26
"225",225,9,8,33,"China","Safari",2019-06-21 14:05:58
"226",226,8,6,36,"China","Internet Explorer",2019-12-18 19:54:08
"227",227,6,11,42,"China","Thor",2019-01-16 00:02:35
"228",228,6,7,27,"China","Chrome",2019-02-06 19:26:59
"229",229,0,25,21,"India","Chrome",2019-06-12 18:20:09
"230",230,6,9,27,"Spain","Chrome",2019-07-18 19:50:09
"231",231,4,8,24,"India","Opera",2019-06-05 19:01:09
"232",232,4,15,18,"China","Chrome",2019-01-13 21:53:50
"233",233,8,10,27,"United Kingdom","Opera",2019-03-11 03:23:39
"234",234,5,11,24,"France","Internet Explorer",2019-02-19 11:39:43
"235",235,1,14,65.52,"India","Chrome",2019-05-23 15:14:43
"236",236,7,12,48,"China","Internet Explorer",2019-06-05 14:05:12
"237",237,2,9,27,"United Kingdom","Opera",2019-08-14 22:04:19
"238",238,5,14,39,"China","Chrome",2019-01-17 03:44:51
"239",239,2,6,27,"China","Chrome",2019-11-26 06:41:02
"240",240,0,14,24,"Germany","Chrome",2019-02-23 08:18:59
"241",241,2,8,42,"United States","Internet Explorer",2019-08-22 00:11:12
"242",242,5,14,33,"India","Chrome",2019-07-12 13:18:58
"243",243,2,12,30,"China","Safari",2019-04-17 07:41:43
"244",244,8,12,57,"China","Safari",2019-12-19 18:42:37
"245",245,3,8,18,"China","Chrome",2019-08-18 17:30:47
"246",246,3,9,6,"India","Chrome",2019-07-31 03:04:28
"247",247,2,16,21,"Germany","Safari",2019-12-04 11:20:04
"248",248,5,9,24,"India","Safari",2019-02-26 07:40:12
"249",249,6,17,36,"United States","Chrome",2019-06-25 00:27:25
"250",250,2,12,21,"India","Mozilla",2019-10-29 20:11:33
"251",251,8,10,45,"Indonesia","Chrome",2019-12-23 17:02:53
"252",252,0,14,24,"Germany","Chrome",2019-09-04 09:00:20
"253",253,9,7,30,"China","Thor",2019-11-13 21:33:56
"254",254,8,14,45,"India","Mozilla",2019-08-19 17:42:12
"255",255,8,16,33,"India","Mozilla",2019-03-15 14:35:19
"256",256,7,18,24,"India","Opera",2019-12-24 01:41:19
"257",257,6,12,12,"China","Mozilla",2019-05-04 18:18:25
"258",258,8,7,15,"China","Thor",2019-03-15 18:23:21
"259",259,7,6,45,"China","Opera",2019-07-22 18:56:22
"260",260,8,11,30,"China","Safari",2019-05-02 13:30:26
"261",261,7,7,30,"China","Chrome",2019-01-25 20:19:22
"262",262,3,13,24,"China","Chrome",2019-06-27 04:57:04
"263",263,3,10,18,"Italy","Thor",2019-01-22 14:44:40
"264",264,3,10,42,"China","Opera",2019-06-20 11:46:26
"265",265,3,13,27,"India","Mozilla",2019-12-07 20:23:40
"266",266,4,12,36,"China","Opera",2019-04-29 04:25:26
"267",267,1,15,51.48,"Italy","Chrome",2019-11-08 17:44:17
"268",268,6,13,21,"China","Chrome",2019-10-11 14:05:06
"269",269,7,13,36,"India","Thor",2019-11-01 01:55:08
"270",270,0,29,36,"France","Chrome",2019-07-25 00:02:35
"271",271,7,11,21,"China","Thor",2019-10-21 17:17:23
"272",272,3,9,39,"China","Opera",2019-02-11 08:49:44
"273",273,7,8,30,"China","Safari",2019-01-07 20:53:59
"274",274,7,7,48,"China","Chrome",2019-11-19 04:48:08
"275",275,7,11,27,"Spain","Safari",2019-04-08 09:56:00
"276",276,3,15,33,"India","Mozilla",2019-01-24 15:43:48
"277",277,0,21,33,"China","Chrome",2019-07-21 08:40:51
"278",278,3,10,30,"United Kingdom","Opera",2019-08-07 17:01:25
"279",279,2,12,27,"India","Chrome",2019-08-03 03:20:06
"280",280,4,12,21,"United Kingdom","Chrome",2019-04-13 03:53:19
"281",281,0,27,18,"United States","Chrome",2019-04-03 11:14:05
"282",282,2,13,24,"France","Internet Explorer",2019-08-06 04:06:12
"283",283,1,6,46.8,"India","Chrome",2019-05-10 05:31:22
"284",284,6,13,15,"Italy","Chrome",2019-09-15 01:23:03
"285",285,1,16,32.76,"India","Opera",2019-03-05 10:27:52
"286",286,9,14,33,"China","Chrome",2019-02-05 23:42:01
"287",287,2,14,42,"India","Opera",2019-09-29 08:03:56
"288",288,4,8,27,"India","Thor",2019-01-17 19:32:21
"289",289,9,6,33,"India","Internet Explorer",2019-02-24 09:17:37
"290",290,8,9,18,"China","Chrome",2019-07-28 20:37:25
"291",291,5,17,15,"Italy","Opera",2019-03-17 03:39:27
"292",292,4,10,18,"Spain","Thor",2019-01-28 07:47:49
"293",293,2,9,21,"Germany","Thor",2019-12-01 03:58:22
"294",294,4,8,24,"China","Opera",2019-01-26 14:05:57
"295",295,6,16,30,"China","Chrome",2019-10-16 07:54:57
"296",296,9,10,51,"China","Chrome",2019-06-22 09:47:56
"297",297,1,7,51.48,"Italy","Chrome",2019-12-25 20:28:06
"298",298,3,7,21,"United States","Chrome",2019-06-22 12:33:26
"299",299,8,8,33,"India","Chrome",2019-03-15 13:34:52
"300",300,1,7,65.52,"China","Chrome",2019-12-14 00:40:13
"301",301,3,5,48,"China","Chrome",2019-11-04 20:59:12
"302",302,5,6,27,"China","Opera",2019-10-05 21:57:33
"303",303,5,5,36,"Spain","Safari",2019-02-09 09:47:05
"304",304,4,9,33,"India","Opera",2019-06-10 12:26:35
"305",305,2,11,27,"Italy","Chrome",2019-01-20 08:19:30
"306",306,1,9,32.76,"Italy","Chrome",2019-02-21 05:29:23
"307",307,7,13,21,"China","Internet Explorer",2019-08-04 03:59:13
"308",308,1,8,28.08,"China","Chrome",2019-08-20 14:03:06
"309",309,2,12,36,"China","Chrome",2019-05-02 02:07:40
"310",310,8,12,27,"India","Safari",2019-08-25 13:12:12
"311",311,3,13,30,"Indonesia","Chrome",2019-01-28 02:56:42
"312",312,5,11,39,"India","Chrome",2019-08-25 12:27:54
"313",313,6,9,45,"China","Safari",2019-09-27 17:08:57
"314",314,7,11,21,"United Kingdom","Thor",2019-11-28 22:50:48
"315",315,6,12,30,"China","Thor",2019-03-01 09:46:59
"316",316,0,25,57,"United Kingdom","Opera",2019-06-20 19:54:03
"317",317,8,13,30,"China","Safari",2019-01-18 11:32:02
"318",318,4,8,18,"United States","Safari",2019-03-14 00:09:26
"319",319,7,14,39,"India","Safari",2019-01-26 00:12:48
"320",320,1,14,79.56,"China","Chrome",2019-07-03 17:37:06
"321",321,1,13,42.12,"China","Chrome",2019-07-10 16:22:12
"322",322,6,6,36,"France","Opera",2019-08-10 12:58:14
"323",323,6,8,30,"India","Opera",2019-11-06 13:19:54
"324",324,3,9,30,"China","Safari",2019-09-28 20:45:16
"325",325,3,8,24,"United States","Opera",2019-01-12 18:29:46
"326",326,7,15,15,"United States","Chrome",2019-10-12 15:34:52
"327",327,6,13,39,"China","Chrome",2019-01-15 22:42:49
"328",328,2,10,27,"India","Thor",2019-10-19 05:21:36
"329",329,6,16,51,"Italy","Chrome",2019-02-18 10:09:32
"330",330,5,9,27,"United Kingdom","Mozilla",2019-09-05 06:43:35
"331",331,6,12,24,"Spain","Chrome",2019-03-22 08:12:45
"332",332,6,12,21,"France","Internet Explorer",2019-04-01 12:12:28
"333",333,7,7,33,"India","Safari",2019-02-21 07:41:04
"334",334,1,13,56.16,"United Kingdom","Internet Explorer",2019-07-26 15:35:24
"335",335,7,7,60,"United States","Chrome",2019-11-14 05:34:04
"336",336,5,8,30,"China","Chrome",2019-08-02 10:21:25
"337",337,9,13,36,"Germany","Chrome",2019-08-26 09:27:18
"338",338,2,8,36,"United States","Chrome",2019-01-27 22:37:03
"339",339,4,8,24,"India","Chrome",2019-06-18 02:51:13
"340",340,1,12,32.76,"United States","Mozilla",2019-06-06 11:26:34
"341",341,9,8,12,"China","Chrome",2019-05-30 06:37:20
"342",342,6,7,36,"Italy","Mozilla",2019-07-10 04:26:38
"343",343,3,8,21,"Italy","Opera",2019-06-07 03:44:58
"344",344,1,14,42.12,"Italy","Mozilla",2019-11-22 15:35:20
"345",345,7,10,24,"Spain","Chrome",2019-04-09 14:30:19
"346",346,2,9,9,"India","Chrome",2019-10-12 23:43:57
"347",347,4,11,24,"France","Mozilla",2019-09-04 18:57:34
"348",348,6,13,57,"Italy","Chrome",2019-06-26 09:33:34
"349",349,2,8,18,"India","Opera",2019-08-25 05:47:58
"350",350,6,8,36,"India","Thor",2019-11-16 03:15:09
"351",351,4,13,39,"China","Internet Explorer",2019-06-02 11:53:52
"352",352,2,11,30,"China","Opera",2019-07-03 08:38:08
"353",353,0,21,45,"China","Opera",2019-01-01 01:52:03
"354",354,6,8,42,"China","Chrome",2019-10-09 13:18:12
"355",355,1,10,37.44,"United States","Safari",2019-08-13 10:26:37
"356",356,4,12,45,"China","Chrome",2019-05-25 10:45:50
"357",357,5,9,39,"China","Chrome",2019-11-12 12:03:46
"358",358,8,11,51,"China","Chrome",2019-06-02 03:48:24
"359",359,9,9,27,"India","Safari",2019-02-05 22:38:35
"360",360,2,8,30,"Italy","Safari",2019-02-27 11:07:17
"361",361,5,8,30,"Indonesia","Safari",2019-08-26 11:14:14
"362",362,3,6,24,"United Kingdom","Chrome",2019-05-14 23:34:08
"363",363,7,17,45,"India","Safari",2019-09-13 19:49:47
"364",364,5,10,42,"India","Chrome",2019-03-02 12:21:47
"365",365,5,11,18,"China","Opera",2019-12-20 11:51:32
"366",366,7,6,30,"China","Chrome",2019-12-13 02:18:51
"367",367,2,17,27,"India","Opera",2019-11-16 15:49:34
"368",368,6,16,21,"China","Chrome",2019-06-21 02:30:48
"369",369,3,11,12,"India","Safari",2019-08-17 05:49:08
"370",370,5,7,27,"India","Chrome",2019-08-11 08:31:21
"371",371,0,27,45,"India","Mozilla",2019-05-20 23:14:04
"372",372,2,13,45,"Italy","Opera",2019-02-21 23:06:38
"373",373,3,11,24,"Italy","Chrome",2019-07-13 13:03:16
"374",374,7,7,9,"India","Safari",2019-08-21 01:22:43
"375",375,7,6,39,"China","Opera",2019-08-05 15:04:40
"376",376,2,13,33,"India","Safari",2019-05-08 22:28:32
"377",377,4,6,24,"India","Mozilla",2019-11-14 18:18:28
"378",378,1,10,51.48,"United States","Chrome",2019-07-11 00:38:43
"379",379,6,14,21,"Germany","Safari",2019-11-03 01:07:32
"380",380,2,16,33,"China","Chrome",2019-02-18 11:52:36
"381",381,6,11,27,"Italy","Chrome",2019-09-08 04:32:42
"382",382,5,10,24,"India","Opera",2019-12-11 14:51:58
"383",383,6,8,21,"India","Chrome",2019-03-05 23:45:47
"384",384,5,13,33,"India","Mozilla",2019-10-10 04:02:56
"385",385,2,7,21,"United States","Opera",2019-06-24 05:03:16
"386",386,7,11,18,"China","Chrome",2019-07-18 23:04:17
"387",387,8,8,27,"Germany","Chrome",2019-08-29 21:04:25
"388",388,1,13,46.8,"India","Safari",2019-01-12 18:42:07
"389",389,2,8,63,"Indonesia","Chrome",2019-09-10 17:10:33
"390",390,0,27,39,"United States","Safari",2019-01-09 09:46:01
"391",391,7,7,36,"China","Chrome",2019-11-29 21:23:43
"392",392,8,7,3,"India","Safari",2019-11-04 01:06:12
"393",393,1,16,74.88,"India","Opera",2019-04-09 12:03:40
"394",394,6,11,24,"India","Opera",2019-03-31 04:13:20
"395",395,8,10,27,"China","Opera",2019-01-27 20:57:37
"396",396,9,9,36,"China","Safari",2019-02-08 08:16:21
"397",397,8,8,15,"Italy","Opera",2019-02-26 10:55:02
"398",398,8,6,39,"Germany","Opera",2019-05-19 12:44:08
"399",399,5,10,15,"China","Safari",2019-02-16 08:17:14
"400",400,5,8,45,"Spain","Internet Explorer",2019-12-22 07:43:43
"401",401,5,10,24,"Italy","Opera",2019-09-24 11:00:10
"402",402,1,13,37.44,"Italy","Opera",2019-10-21 07:49:45
"403",403,8,13,21,"Germany","Chrome",2019-03-08 14:30:25
"404",404,2,10,27,"Indonesia","Thor",2019-09-29 15:51:54
"405",405,5,11,9,"China","Safari",2019-06-22 02:19:35
"406",406,7,9,30,"India","Safari",2019-10-04 23:21:29
"407",407,6,13,57,"China","Chrome",2019-11-11 03:53:42
"408",408,7,8,24,"China","Opera",2019-06-12 04:04:32
"409",409,5,11,36,"India","Mozilla",2019-04-18 02:32:47
"410",410,5,13,36,"China","Mozilla",2019-03-14 10:34:40
"411",411,3,8,27,"France","Chrome",2019-01-25 03:37:12
"412",412,5,9,21,"China","Chrome",2019-08-15 18:55:48
"413",413,1,10,42.12,"Spain","Internet Explorer",2019-01-04 13:34:47
"414",414,7,6,12,"India","Internet Explorer",2019-06-18 14:25:47
"415",415,7,14,21,"United States","Safari",2019-11-24 01:54:07
"416",416,4,8,15,"Germany","Safari",2019-12-03 22:36:12
"417",417,2,14,21,"India","Safari",2019-01-26 13:30:00
"418",418,8,12,33,"United States","Chrome",2019-08-29 00:31:11
"419",419,6,9,27,"India","Safari",2019-04-04 14:53:34
"420",420,8,8,33,"China","Safari",2019-06-19 05:27:57
"421",421,8,17,24,"India","Safari",2019-12-01 11:29:47
"422",422,1,11,18.72,"China","Chrome",2019-04-11 19:45:51
"423",423,4,9,27,"China","Opera",2019-06-20 05:28:47
"424",424,3,7,18,"United States","Internet Explorer",2019-01-08 03:14:39
"425",425,2,10,15,"India","Safari",2019-04-27 12:06:11
